Country,Product Name,FNSKU,Merchant SKU,ASIN,Condition,Supplier,Supplier part no.,Currency code,Price,Sales last 30 days,Units Sold Last 30 Days,Total Units,Inbound,Available,FC transfer,FC Processing,Customer Order,Unfulfillable,Working,Shipped,Receiving,Fulfilled by,Total Days of Supply (including units from open shipments),Days of Supply at Amazon Fulfillment Network,Alert,Recommended replenishment qty,Recommended ship date,Unit storage size
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5JSK7,AN-4006-Navy Blau-3XL-CD-DE,B0CPSMVT3Y,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(L, 00Hell Grau)",X001X4TTYN,AN4076-Light Gray-L-CD-DE,B0CPPWCF79,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Rosa",X001XGF1IT,AN1014-Pink-L-CD-DE-NEW,B0CQSZJZYY,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,0.0003 m3
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5NZXX,AN-4006-Hell Grau-L-CD-DE,B0CPSG75DB,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5O00Z,AN-4006-Wei?-XL-CD-DE,B0CPSCFWBR,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(S, 00Dunkel Grau)",X001X4TXV7,AN4076-Dark Gray-S-CD-DE,B0CPPX8KJT,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X53S53,AN-4006-Khaki-L-CD-DE,B0CPSVPXWW,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5JSN9,AN-4006-Wei?-2XL-CD-DE,B0CPS85RDF,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(L, 00Dunkel Grau)",X001X4TXTJ,AN4076-Dark Gray-L-CD-DE,B0CPPX96VW,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5JSJ3,AN-4006-Khaki-M-CD-DE,B0CPRWY8ZR,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Rosa",X001XGF17Z,AN1014-Pink-M-CD-DE-NEW,B0CQSYYSWJ,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,0.0003 m3
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Rosa",X001XGJJHD,AN1014-Pink-S-CD-DE-NEW,B0CQT18TRV,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,0.0003 m3
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Rosa",X001XGF1H5,AN1014-Pink-XL-CD-DE-NEW,B0CQSXNQT6,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(2XL, 00Gr¨¹n)",X001X4UWXP,AN4076-Green-2XL-CD-DE,B0CPPXKK3S,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Rosa",X001XGJJPP,AN1014-Pink-XXL-CD-DE-NEW,B0CQSYCF2W,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Schwarz",X001XGJJP5,AN1014-Black-L-CD-DE-NEW,B0CQSXXCJZ,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5O4GF,AN-4006-Navy Blau-2XL-CD-DE,B0CPS9WSKN,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5O04B,AN-4006-Light Blue-S-CD-DE,B0CPSCMDPK,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5JST3,AN-4006-Schwarz-S-CD-DE,B0CPS5K23F,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X53S1R,AN-4006-Hell Grau-3XL-CD-DE,B0CPSNTN5L,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(XL, 00Dunkel Grau)",X001X4UWQR,AN4076-Dark Gray-XL-CD-DE,B0CPPVNRJB,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5O4AB,AN-4006-Light Blue-3XL-CD-DE,B0CPSBMGYH,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Schwarz",X001XGH213,AN1014-Black-M-CD-DE-NEW,B0CQSXTW3G,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,0.0003 m3
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5O023,AN-4006-Hell Grau-M-CD-DE,B0CPSGM3QQ,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Schwarz",X001XGJJG9,AN1014-Black-S-CD-DE-NEW,B0CQSXX1V6,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,0.0003 m3
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Schwarz",X001XGJJGT,AN1014-Black-XL-CD-DE-NEW,B0CQT13CKY,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X53RXV,AN-4006-Navy Blau-L-CD-DE,B0CPS42LH1,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Schwarz",X001XGH28V,AN1014-Black-XXL-CD-DE-NEW,B0CQSY4TBL,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5O0AF,AN-4006-Navy Blau-M-CD-DE,B0CPSKZW1Z,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Wei?",X001XGF1I9,AN1014-White-L-CD-DE-NEW,B0CQSZSYTG,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5O00P,AN-4006-Light Blue-L-CD-DE,B0CPS1ZPBZ,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(2XL, 00Hell Grau)",X001X4TXU3,AN4076-Light Gray-2XL-CD-DE,B0CPPW6FGK,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5O4CT,AN-4006-Khaki-2XL-CD-DE,B0CPS5L1YT,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Wei?",X001XGH281,AN1014-White-M-CD-DE-NEW,B0CQSY72F6,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5NZWT,AN-4006-Khaki-3XL-CD-DE,B0CPS7BRR7,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5O08H,AN-4006-Schwarz-2XL-CD-DE,B0CPS6QFQ5,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5O02N,AN-4006-Hell Grau-S-CD-DE,B0CPS6R2NW,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Sommer Shorts mit Taschen L?ssige Elastische Taille Jogger Shorts - Herren Leinen Bermuda Shorts Geeignet f¨¹r Strandparty, Reisen und Freizeit",X001X5O45L,AN-4006-Light Blue-XL-CD-DE,B0CPSDS855,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Wei?",X001XGJJEL,AN1014-White-S-CD-DE-NEW,B0CQSZGYH1,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,Herren Leinen Shorts L?ssige Klassische Passform Baumwolle Sommer Strand Kurze Herren Sport Shorts Urlaubs Essentials f¨¹r M?nner und Kordelzug mit Elastischer Taille und Taschen,X001X5O073,AN-4006-Dunkles Khaki-M-CD-DE,B0CPRZKFXR,New,--,,EUR,28.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Wei?",X001XGJJL9,AN1014-White-XL-CD-DE-NEW,B0CQSYGCWW,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,0,0,out_of_stock,,,0.0003 m3
DE,"Anelune Damen Chiffon Blusen mit V-Ausschnitt und Bindung vorne, Fledermaus?rmel, Kurzarm, Sommerliche Oberteile und Hemden,Wei?",X001XGF16B,AN1014-White-XXL-CD-DE-NEW,B0CQSXNQT2,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,0.0003 m3
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(S, 00Vg-Blau)",X001X4TV7X,AN4076-Vg-Blue-S-CD-DE,B0CPPX8TVQ,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(L, 00Vg-Blau)",X001X4TU65,AN4076-Vg-Blue-L-CD-DE,B0CPPV8S7F,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(M, 00Navy Blau)",X001X4TUZ1,AN4076-Navy Blue-M-CD-DE,B0CPPWCGK2,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(M, 00Wei?)",X001X4YW1N,AN4076-White-M-CD-DE,B0CPPVV9RZ,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(M, 00Vg-Rot)",X001X4TXTT,AN4076-Vg-Red-M-CD-DE,B0CPPWGXQM,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(M, 00Hell Grau)",X001X4UWW1,AN4076-Light Gray-M-CD-DE,B0CPPW728V,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(L, 00Wei?)",X001X4TU2J,AN4076-White-L-CD-DE,B0CPPWG6VM,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(2XL, 00Vg-Rot)",X001X4TVJB,AN4076-Vg-Red-2XL-CD-DE,B0CPPXLQT1,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(XL, 00Vg-Blau)",X001X4TXO9,AN4076-Vg-Blue-XL-CD-DE,B0CPPVP3D4,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(XL, 00Navy Blau)",X001X4TV4V,AN4076-Navy Blue-XL-CD-DE,B0CPPVQ811,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(S, 00Vg-Rot)",X001X4TXKN,AN4076-Vg-Red-S-CD-DE,B0CPPVTLSV,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(S, 00Navy Blau)",X001X4TU4H,AN4076-Navy Blue-S-CD-DE,B0CPPX98YP,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(L, 00Vg-Rot)",X001X4TVI7,AN4076-Vg-Red-L-CD-DE,B0CPPVD59N,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(S, 00Hell Grau)",X001X4TVAP,AN4076-Light Gray-S-CD-DE,B0CPPV8S7N,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(M, 00Vg-Blau)",X001X4TVAZ,AN4076-Vg-Blue-M-CD-DE,B0CPPWTMPK,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(XL, 00Hell Grau)",X001X4TVBJ,AN4076-Light Gray-XL-CD-DE,B0CPPVQ2GR,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(L, 00Navy Blau)",X001X4YYCZ,AN4076-Navy Blue-L-CD-DE,B0CPPVBY7S,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(XL, 00Vg-Rot)",X001X4UWX5,AN4076-Vg-Red-XL-CD-DE,B0CPPVS62R,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(2XL, 00Wei?)",X001X4TTZH,AN4076-White-2XL-CD-DE,B0CPPW1RTC,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(XL, 00Wei?)",X001X4TU8N,AN4076-White-XL-CD-DE,B0CPPW37DW,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(S, 00Wei?)",X001X4UWOJ,AN4076-White-S-CD-DE,B0CPPXTMWC,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(2XL, 00Navy Blau)",X001X4TU9H,AN4076-Navy Blue-2XL-CD-DE,B0CPPVZJQH,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
DE,"Anelune Herren Luxus-Casual Shirt: Sommerliches Henley-Shirt & T-Shirt Basiscasual Shirt f¨¹r den Alltag(2XL, 00Vg-Blau)",X001X4TU4R,AN4076-Vg-Blue-2XL-CD-DE,B0CPPWNLSD,New,--,,EUR,26.99,0,0,0,0,0,0,0,0,0,0,0,0,Amazon,,,,,,
